# field phot_id z_best_s use_phot use_zgrism z_best z_best_l95 z_best_l68 z_best_u68 z_best_u95 sfr sfr_IR sfr_UV L_IR L_UV flag z_sfr z_type f24tot ef24tot L_1600 L_2800 beta Ha_FLUX Ha_FLUX_ERR Ha_EQW Ha_EQW_ERR number grism_id z_max_grism
# Author: I. Momcheva (Sat Oct  3 21:18:14 2015)
goodss 273 3 1 0 0.587 0.499 0.532 0.659 0.694 0.066171 -99.0 0.066171 -99.0 275940000.0 2.0 0.587 3.0 -8.097 8.692 234980000.0 183960000.0 -1.48 1.3 2.28 102.17 189.44 273 goodss-15-G141_00273 0.66196
goodss 276 3 1 0 1.0437 0.873 1.005 1.097 1.146 0.31815 -99.0 0.31815 -99.0 1326700000.0 2.0 1.044 3.0 -14.27 7.374 1446600000.0 884490000.0 -1.79 2.22 0.5 623.52 200.96 276 goodss-15-G141_00276 1.15007
goodss 279 3 1 0 0.5261 0.224 0.46 0.625 0.709 0.14055 0.10827 0.032282 993320000.0 134620000.0 1.0 0.5261 3.0 6.96 11.14 146730000.0 89748000.0 -1.79 -99.0 -99.0 -99.0 -99.0 279 00000 -1.0
goodss 281 3 1 0 0.7337 0.678 0.703 0.764 0.781 0.76532 0.42025 0.34507 3855500000.0 1439000000.0 0.0 0.7337 3.0 13.19 12.56 1335200000.0 959320000.0 -1.57 -99.0 -99.0 -99.0 -99.0 281 00000 -1.0
goodss 284 3 1 0 0.7458 0.721 0.725 0.767 0.771 6.5029 4.3276 2.1752 39703000000.0 9071100000.0 0.0 0.7458 3.0 131.1 7.552 10699000000.0 6047400000.0 -1.94 -99.0 -99.0 -99.0 -99.0 284 00000 -1.0
goodss 285 3 1 0 0.7501 0.701 0.722 0.779 0.793 1.0481 0.70125 0.34683 6433500000.0 1446300000.0 0.0 0.7501 3.0 20.98 11.8 1664500000.0 964210000.0 -1.94 13.51 5.24 1600.72 881.49 285 goodss-15-G141_00285 0.71601
goodss 287 3 1 0 2.0448 1.882 1.969 2.12 2.184 46.004 42.569 3.4353 390540000000.0 14326000000.0 0.0 2.045 3.0 120.4 8.071 8560700000.0 9550400000.0 -0.51 -99.0 -99.0 -99.0 -99.0 287 goodss-15-G141_00287 2.15031
goodss 289 3 1 0 0.2557 0.229 0.24 0.274 0.285 0.041604 0.0093467 0.032257 85749000.0 134520000.0 1.0 0.2557 3.0 4.125 8.061 152200000.0 89678000.0 -1.7 -99.0 -99.0 -99.0 -99.0 289 00000 -1.0
goodss 293 3 1 0 1.0627 1.001 1.023 1.101 1.138 1.8998 0.78082 1.119 7163500000.0 4666400000.0 0.0 1.063 3.0 9.674 8.825 4729300000.0 3110900000.0 -1.75 5.6 2.06 175.46 70.33 293 goodss-15-G141_00293 0.88043
goodss 294 3 1 0 1.0488 0.98 1.012 1.089 1.13 0.34664 -99.0 0.34664 -99.0 1445500000.0 2.0 1.049 3.0 -6.802 11.36 1622200000.0 963690000.0 -1.83 -99.0 -99.0 -99.0 -99.0 294 00000 -1.0
goodss 296 3 1 0 0.3246 0.196 0.249 0.387 0.62 0.071911 0.069338 0.0025731 636130000.0 10730000.0 0.0 0.3246 3.0 16.58 8.392 13072000.0 7153400.0 -2.08 2.03 0.67 447.25 195.92 296 goodss-15-G141_00296 0.90123
goodss 299 3 1 0 1.8468 1.554 1.776 1.933 1.971 18.511 13.042 5.4686 119650000000.0 22805000000.0 0.0 1.847 3.0 47.99 10.56 27554000000.0 15203000000.0 -1.94 -99.0 -99.0 -99.0 -99.0 299 00000 -1.0
goodss 302 3 1 0 0.6717 0.596 0.639 0.71 0.734 0.18273 0.0099378 0.17279 91173000.0 720570000.0 1.0 0.6717 3.0 0.3768 7.268 839740000.0 480380000.0 -1.92 -99.0 -99.0 -99.0 -99.0 302 00000 -1.0
goodss 305 3 1 0 0.4384 0.397 0.417 0.461 0.479 0.076681 -99.0 0.076681 -99.0 319770000.0 2.0 0.4384 3.0 -5.258 9.35 310760000.0 213180000.0 -1.5 -99.0 -99.0 -99.0 -99.0 305 goodss-15-G141_00305 0.42975
goodss 307 3 1 0 0.3481 0.329 0.332 0.364 0.368 0.33484 0.1644 0.17044 1508200000.0 710750000.0 0.0 0.3481 3.0 32.62 9.403 221420000.0 473840000.0 1.94 -99.0 -99.0 -99.0 -99.0 307 00000 -1.0
goodss 311 3 1 0 2.6192 2.392 2.54 2.704 2.758 7.6663 6.2593 1.407 57425000000.0 5867300000.0 1.0 2.619 3.0 6.346 11.83 6551500000.0 3911600000.0 -1.84 -99.0 -99.0 -99.0 -99.0 311 00000 -1.0
goodss 314 3 1 0 1.3039 1.136 1.22 1.374 1.562 0.32443 -99.0 0.32443 -99.0 1352900000.0 2.0 1.304 3.0 -9.591 10.93 1645700000.0 901940000.0 -1.95 -99.0 -99.0 -99.0 -99.0 314 goodss-15-G141_00314 1.86337
goodss 318 3 1 0 2.2025 1.991 2.107 2.303 2.398 11.721 9.6342 2.0863 88387000000.0 8700400000.0 0.0 2.203 3.0 21.53 14.59 7878800000.0 5800200000.0 -1.46 -99.0 -99.0 -99.0 -99.0 318 00000 -1.0
goodss 322 2 1 1 1.1054 1.0992 1.1011 1.1061 1.1084 5.234 1.0539 4.1801 9668900000.0 17432000000.0 1.0 1.105 2.0 11.28 11.76 20391000000.0 11621000000.0 -1.91 12.93 1.27 429.4 46.94 322 goodss-15-G141_00322 1.10539
goodss 325 3 1 0 2.3942 2.297 2.336 2.45 2.506 12.129 4.3943 7.735 40314000000.0 32256000000.0 1.0 2.394 3.0 7.377 8.801 31446000000.0 21504000000.0 -1.58 -99.0 -99.0 -99.0 -99.0 325 00000 -1.0
goodss 327 3 1 0 0.8432 0.676 0.744 0.919 0.996 0.3968 0.30666 0.090135 2813400000.0 375880000.0 1.0 0.8432 3.0 7.598 9.112 406070000.0 250580000.0 -1.75 1.98 0.72 5.539351337482206e+119 inf 327 goodss-15-G141_00327 0.89269
goodss 333 2 1 1 0.0893 0.075 0.0842 0.1434 0.1698 0.0061012 -99.0 0.0061012 -99.0 25443000.0 2.0 0.0893 2.0 -10.58 9.495 24333000.0 16962000.0 -1.66 -99.0 -99.0 -99.0 -99.0 333 goodss-15-G141_00333 -1.0
goodss 334 3 1 0 0.916 0.856 0.876 0.956 1.001 0.55522 0.21894 0.33628 2008600000.0 1402400000.0 1.0 0.916 3.0 4.617 9.522 1605800000.0 934900000.0 -1.87 1.44 0.98 107.21 76.13 334 goodss-15-G141_00334 0.91938
goodss 336 3 1 0 0.7809 0.755 0.76 0.802 0.807 20.833 19.168 1.6654 175850000000.0 6944800000.0 0.0 0.7809 3.0 527.5 11.56 2508800000.0 4629900000.0 0.28 -99.0 -99.0 -99.0 -99.0 336 00000 -1.0
goodss 340 3 1 0 0.6626 0.637 0.642 0.682 0.695 12.433 10.917 1.5161 100160000000.0 6322400000.0 0.0 0.6626 3.0 424.7 13.23 3448500000.0 4214900000.0 -0.43 -99.0 -99.0 -99.0 -99.0 340 00000 -1.0
goodss 342 3 1 0 0.892 0.776 0.806 0.976 1.021 0.39239 0.20953 0.18286 1922200000.0 762560000.0 1.0 0.892 3.0 4.73 8.078 906750000.0 508370000.0 -1.94 3.95 2.37 inf inf 342 goodss-15-G141_00342 0.68877
goodss 345 3 1 0 0.765 0.722 0.738 0.786 0.884 0.3174 -99.0 0.3174 -99.0 1323600000.0 2.0 0.765 3.0 -8.765 7.75 1536000000.0 882410000.0 -1.94 -99.0 -99.0 -99.0 -99.0 345 00000 -1.0
goodss 355 3 1 0 1.2026 1.063 1.139 1.272 1.363 0.38684 -99.0 0.38684 -99.0 1613200000.0 2.0 1.203 3.0 -11.59 9.172 1916400000.0 1075500000.0 -1.9 -99.0 -99.0 -99.0 -99.0 355 00000 -1.0
goodss 357 3 1 0 0.6782 0.654 0.658 0.699 0.707 8.3 6.6671 1.6328 61166000000.0 6809100000.0 0.0 0.6782 3.0 248.0 7.605 3464700000.0 4539400000.0 -0.43 33.87 3.63 145.15 16.3 357 goodss-15-G141_00357 0.68203
goodss 358 3 1 0 0.7153 0.643 0.681 0.753 0.78 0.15566 -99.0 0.15566 -99.0 649130000.0 2.0 0.7153 3.0 -3.216 9.38 682650000.0 432750000.0 -1.8 -99.0 -99.0 -99.0 -99.0 358 00000 -1.0
goodss 359 3 1 0 0.2455 0.064 0.204 0.284 0.307 0.020864 0.010338 0.010526 94843000.0 43897000.0 1.0 0.2455 3.0 5.057 12.35 47861000.0 29264000.0 -1.75 -99.0 -99.0 -99.0 -99.0 359 00000 -1.0
goodss 360 3 1 0 1.0931 0.965 1.026 1.168 1.25 0.21676 -99.0 0.21676 -99.0 903900000.0 2.0 1.093 3.0 -3.008 8.996 1041100000.0 602600000.0 -1.93 -99.0 -99.0 -99.0 -99.0 360 00000 -1.0
goodss 361 3 1 0 0.975 0.851 0.906 1.039 1.084 3.1848 -99.0 3.1848 -99.0 13281000000.0 2.0 0.975 3.0 -5.387 52.39 15414000000.0 8853900000.0 -1.9 -99.0 -99.0 -99.0 -99.0 361 00000 -1.0
goodss 364 3 1 0 1.0717 0.997 1.029 1.116 1.146 0.38563 -99.0 0.38563 -99.0 1608100000.0 2.0 1.072 3.0 -32.34 8.795 1785100000.0 1072100000.0 -1.86 0.47 0.68 42.63 64.84 364 goodss-15-G141_00364 0.90694
goodss 365 3 1 0 0.6999 0.64 0.671 0.732 0.753 0.087168 -99.0 0.087168 -99.0 363500000.0 2.0 0.6999 3.0 -1.202 6.223 301330000.0 242330000.0 -1.54 0.22 1.35 17.48 107.86 365 goodss-15-G141_00365 0.71687
goodss 370 3 1 0 0.7922 0.757 0.769 0.817 0.825 2.6428 1.9691 0.67377 18065000000.0 2809700000.0 0.0 0.7922 3.0 52.85 8.53 1702600000.0 1873100000.0 -0.68 -99.0 -99.0 -99.0 -99.0 370 00000 -1.0
goodss 372 3 1 0 0.8942 0.811 0.849 0.934 1.029 0.16103 -99.0 0.16103 -99.0 671510000.0 2.0 0.8942 3.0 -2.746 8.699 755000000.0 447670000.0 -1.85 1.32 0.6 2555.8 6886.38 372 goodss-15-G141_00372 0.88891
goodss 378 3 1 0 2.2069 2.12 2.156 2.262 2.3 35.199 10.046 25.153 92165000000.0 104890000000.0 0.0 2.207 3.0 22.31 9.35 114280000000.0 69928000000.0 -1.78 -99.0 -99.0 -99.0 -99.0 378 00000 -1.0
goodss 379 3 1 0 2.2872 2.22 2.235 2.34 2.391 11.784 0.82163 10.962 7537900000.0 45713000000.0 1.0 2.287 3.0 1.617 8.868 47557000000.0 30475000000.0 -1.7 -99.0 -99.0 -99.0 -99.0 379 00000 -1.0
goodss 380 3 1 0 1.0809 1.037 1.055 1.11 1.119 4.054 0.79011 3.2639 7248700000.0 13611000000.0 1.0 1.081 3.0 9.172 49.15 11715000000.0 9073800000.0 -1.47 -99.0 -99.0 -99.0 -99.0 380 00000 -1.0
goodss 381 3 1 0 0.2806 0.217 0.246 0.304 0.408 0.017 -99.0 0.017 -99.0 70892000.0 2.0 0.2806 3.0 -0.1956 35.27 76961000.0 47262000.0 -1.79 -99.0 -99.0 -99.0 -99.0 381 00000 -1.0
goodss 382 2 1 1 1.0844 1.0806 1.0828 1.089 1.0914 12.98 12.516 0.46394 114830000000.0 1934700000.0 0.0 1.084 2.0 143.8 10.08 1165300000.0 1289800000.0 -0.85 4.92 0.87 144.8 26.81 382 goodss-15-G141_00382 1.08444
goodss 383 3 1 0 1.8785 1.684 1.788 1.972 2.073 8.7225 6.6626 2.0598 61125000000.0 8589800000.0 0.0 1.878 3.0 23.79 11.33 6779200000.0 5726500000.0 -1.27 -99.0 -99.0 -99.0 -99.0 383 goodss-15-G141_00383 2.01018
goodss 386 3 1 0 5.0136 4.701 4.937 5.107 5.142 2571.8 2556.3 15.494 23453000000000.0 64612000000.0 0.0 5.014 3.0 185.4 13.46 7989700000.0 43075000000.0 2.24 -99.0 -99.0 -99.0 -99.0 386 00000 -1.0
goodss 387 3 1 0 0.025 0.01 0.012 0.04 0.058 0.00025897 0.00014778 0.00011119 1355800.0 463660.0 1.0 0.025 3.0 12.63 13.75 345520.0 309110.0 -1.03 -99.0 -99.0 -99.0 -99.0 387 00000 -1.0
goodss 391 3 1 0 0.8609 0.78 0.805 0.939 0.975 1.8822 1.4753 0.40699 13534000000.0 1697200000.0 0.0 0.8609 3.0 35.69 16.38 1941900000.0 1131500000.0 -1.89 6.93 1.83 1.1013794532994167e+27 3.173839989777092e+175 391 goodss-15-G141_00391 0.85707
goodss 393 3 1 0 1.0695 1.006 1.032 1.107 1.131 3.9013 2.8542 1.0471 26185000000.0 4366700000.0 0.0 1.069 3.0 34.6 12.46 4850800000.0 2911100000.0 -1.82 8.94 1.89 318.85 82.43 393 goodss-15-G141_00393 0.8908
goodss 396 3 1 0 0.9308 0.853 0.871 1.043 1.077 0.32712 -99.0 0.32712 -99.0 1364100000.0 2.0 0.9308 3.0 -1.225 9.241 1325800000.0 909430000.0 -1.69 -99.0 -99.0 -99.0 -99.0 396 00000 -1.0
goodss 397 3 1 0 0.8826 0.806 0.85 0.912 1.014 0.25166 -99.0 0.25166 -99.0 1049500000.0 2.0 0.8826 3.0 -8.259 9.228 1121800000.0 699640000.0 -1.76 1.34 1.16 223.66 227.41 397 goodss-15-G141_00397 0.87573
goodss 400 3 1 0 1.4852 1.368 1.416 1.553 1.616 2.5329 -99.0 2.5329 -99.0 10562000000.0 2.0 1.485 3.0 -9.664 8.977 12257000000.0 7041600000.0 -1.86 0.14 0.68 29.59 149.19 400 goodss-15-G141_00400 1.44
goodss 405 1 1 1 0.038 -1.0 -1.0 -1.0 -1.0 0.38034 0.31311 0.067237 2872500000.0 280390000.0 0.0 0.038 1.0 11090.0 13.28 168470000.0 186930000.0 -0.72 -99.0 -99.0 -99.0 -99.0 405 goodss-16-G141_00405 -1.0
goodss 406 3 1 0 1.0463 0.998 1.009 1.114 1.753 24.518 24.11 0.40832 221190000000.0 1702800000.0 0.0 1.046 3.0 318.1 56.09 738520000.0 1135200000.0 -0.08 -99.0 -99.0 -99.0 -99.0 406 00000 -1.0
goodss 407 3 1 0 0.7182 0.663 0.687 0.751 0.772 0.092769 -99.0 0.092769 -99.0 386860000.0 2.0 0.7182 3.0 -6.095 8.144 200510000.0 257910000.0 -0.41 2.75 2.98 287.22 340.55 407 goodss-15-G141_00407 0.66196
goodss 408 3 1 0 0.7804 0.755 0.76 0.802 0.807 18.698 13.648 5.0497 125220000000.0 21058000000.0 0.0 0.7804 3.0 376.1 10.96 22549000000.0 14039000000.0 -1.79 -99.0 -99.0 -99.0 -99.0 408 00000 -1.0
goodss 409 2 1 1 1.1001 1.096 1.0974 1.101 1.1023 3.6922 1.0543 2.6379 9672400000.0 11001000000.0 0.0 1.1 2.0 11.47 7.539 12687000000.0 7333700000.0 -1.9 6.76 0.67 304.12 33.27 409 goodss-15-G141_00409 1.10013
goodss 410 3 1 0 0.2792 0.064 0.212 0.368 0.435 0.0080304 0.0035142 0.0045161 32241000.0 18833000.0 1.0 0.2792 3.0 1.239 9.092 24962000.0 12555000.0 -2.24 -99.0 -99.0 -99.0 -99.0 410 00000 -1.0
goodss 415 3 1 0 0.6927 0.637 0.657 0.73 0.775 0.13456 -99.0 0.13456 -99.0 561120000.0 2.0 0.6927 3.0 -0.09003 11.02 602450000.0 374080000.0 -1.83 0.46 1.73 44.58 176.64 415 goodss-15-G141_00415 0.66529
goodss 420 3 1 0 4.7784 4.632 4.687 4.862 5.036 7.9097 -99.0 7.9097 -99.0 32985000000.0 2.0 4.778 3.0 -7.496 9.75 30208000000.0 21990000000.0 -1.44 0.1 1.51 18.35 275.04 420 goodss-15-G141_00420 0.66946
goodss 424 3 1 0 0.6458 0.511 0.585 0.706 0.745 0.066576 -99.0 0.066576 -99.0 277630000.0 2.0 0.6458 3.0 -10.95 8.177 248890000.0 185090000.0 -1.57 0.36 1.83 687.52 155635.38 424 goodss-15-G141_00424 0.65616
goodss 428 3 1 0 0.5489 0.503 0.525 0.572 0.614 0.20058 -99.0 0.20058 -99.0 836460000.0 2.0 0.5489 3.0 -4.574 10.69 857430000.0 557640000.0 -1.82 -99.0 -99.0 -99.0 -99.0 428 00000 -1.0
goodss 429 3 1 0 1.1857 1.079 1.106 1.295 1.341 1.8726 0.32347 1.5491 2967600000.0 6460100000.0 1.0 1.186 3.0 2.643 9.836 7029100000.0 4306700000.0 -1.75 -99.0 -99.0 -99.0 -99.0 429 00000 -1.0
goodss 431 3 1 0 1.4688 1.358 1.409 1.53 1.565 14.737 11.831 2.9063 108540000000.0 12120000000.0 0.0 1.469 3.0 43.07 9.671 10178000000.0 8079800000.0 -1.38 -99.0 -99.0 -99.0 -99.0 431 00000 -1.0
goodss 438 3 1 0 2.7227 2.591 2.646 2.795 2.845 34.711 29.691 5.0196 272390000000.0 20932000000.0 0.0 2.723 3.0 23.36 14.34 13347000000.0 13955000000.0 -0.59 -99.0 -99.0 -99.0 -99.0 438 00000 -1.0
goodss 439 3 1 0 1.6598 1.563 1.601 1.717 1.77 3.7853 -99.0 3.7853 -99.0 15785000000.0 2.0 1.66 3.0 -9.086 8.616 15850000000.0 10524000000.0 -1.68 -99.0 -99.0 -99.0 -99.0 439 00000 -1.0
goodss 443 2 1 1 2.1019 2.098 2.0996 2.1045 2.1087 7.319 2.5799 4.7391 23669000000.0 19763000000.0 1.0 2.102 2.0 6.713 8.127 11218000000.0 13175000000.0 -0.41 -99.0 -99.0 -99.0 -99.0 443 goodss-15-G141_00443 2.10185
goodss 444 3 1 0 0.7411 0.668 0.698 0.78 0.828 0.27582 0.17327 0.10255 1589600000.0 427650000.0 1.0 0.7411 3.0 5.321 12.43 439760000.0 285100000.0 -1.81 3.38 1.54 2782.33 4.042314224845337e+97 444 goodss-15-G141_00444 0.72806
goodss 450 1 1 0 0.4868 -1.0 -1.0 -1.0 -1.0 8.3074 7.1975 1.1098 66032000000.0 4628200000.0 0.0 0.4868 1.0 568.5 17.97 2655300000.0 3085400000.0 -1.13 17.48 13.08 17.02 12.71 450 goodss-15-G141_00450 0.64625
goodss 454 3 1 0 0.7722 0.737 0.755 0.8 0.807 1.6991 0.74338 0.95575 6820000000.0 3985600000.0 0.0 0.7722 3.0 20.93 10.39 4475600000.0 2657100000.0 -1.86 -99.0 -99.0 -99.0 -99.0 454 00000 -1.0
goodss 456 2 1 1 0.4021 0.4003 0.4011 0.4026 0.4035 0.83202 0.33911 0.49291 3111100000.0 2055500000.0 0.0 0.4021 2.0 45.38 7.747 661170000.0 1370300000.0 -0.03 -99.0 -99.0 -99.0 -99.0 456 goodss-15-G141_00456 0.40214
goodss 457 2 1 1 0.672 0.6675 0.6718 0.7006 0.7097 0.68131 0.15843 0.52287 1453500000.0 2180500000.0 1.0 0.672 2.0 6.002 7.873 2635500000.0 1453600000.0 -1.99 10.75 1.88 472.52 108.62 457 goodss-15-G141_00457 0.70148
goodss 458 3 1 0 2.3519 2.192 2.264 2.438 2.506 2.4666 -99.0 2.4666 -99.0 10286000000.0 2.0 2.352 3.0 -11.84 10.27 11031000000.0 6857400000.0 -1.77 -99.0 -99.0 -99.0 -99.0 458 goodss-15-G141_00458 2.46253
goodss 459 3 1 0 1.0937 1.045 1.065 1.122 1.138 13.045 10.991 2.054 100840000000.0 8565300000.0 0.0 1.094 3.0 122.0 11.89 5801300000.0 5710200000.0 -1.07 -99.0 -99.0 -99.0 -99.0 459 00000 -1.0
goodss 460 2 1 1 1.1361 1.1317 1.1334 1.1371 1.139 1.8281 -99.0 1.8281 -99.0 7623500000.0 2.0 1.136 2.0 -4.971 7.132 8835000000.0 5082300000.0 -1.9 6.41 0.79 898.06 261.7 460 goodss-16-G141_00460 1.13614
goodss 461 3 1 0 1.2187 1.041 1.134 1.3 1.424 0.31013 -99.0 0.31013 -99.0 1293300000.0 2.0 1.219 3.0 -5.437 9.231 1520300000.0 862180000.0 -1.91 -99.0 -99.0 -99.0 -99.0 461 goodss-15-G141_00461 1.81511
goodss 464 3 1 0 0.8211 0.663 0.743 0.91 1.01 0.79252 0.70525 0.087266 6470200000.0 363910000.0 0.0 0.8211 3.0 17.99 10.04 304650000.0 242610000.0 -1.49 -99.0 -99.0 -99.0 -99.0 464 00000 -1.0
goodss 466 3 1 0 2.5281 2.458 2.491 2.578 2.59 46.061 36.81 9.2508 337700000000.0 38577000000.0 0.0 2.528 3.0 46.83 11.06 41916000000.0 25718000000.0 -1.77 -99.0 -99.0 -99.0 -99.0 466 00000 -1.0
goodss 469 3 1 0 0.9286 0.859 0.883 0.98 1.027 0.283 -99.0 0.283 -99.0 1180200000.0 2.0 0.9286 3.0 -2.436 6.947 1363500000.0 786780000.0 -1.88 -99.0 -99.0 -99.0 -99.0 469 goodss-15-G141_00469 -1.0
goodss 473 3 1 0 0.3352 0.253 0.305 0.367 0.399 0.068525 0.037612 0.030913 345060000.0 128910000.0 1.0 0.3352 3.0 8.259 11.99 148200000.0 85941000.0 -1.93 -99.0 -99.0 -99.0 -99.0 473 00000 -1.0
goodss 475 2 1 1 0.199 0.1882 0.1965 0.2251 0.238 0.075451 0.019263 0.056188 176720000.0 234310000.0 0.0 0.199 2.0 15.93 8.038 344950000.0 156210000.0 -2.22 -99.0 -99.0 -99.0 -99.0 475 goodss-15-G141_00475 0.19901
goodss 476 3 1 0 0.1474 0.012 0.021 0.201 0.658 0.019525 0.017506 0.0020192 160600000.0 8420400.0 0.0 0.1474 3.0 29.68 9.667 8185900.0 5613600.0 -1.81 -99.0 -99.0 -99.0 -99.0 476 goodss-15-G141_00476 0.34447
goodss 478 3 1 0 2.2721 2.106 2.188 2.36 2.456 7.3459 5.9612 1.3847 54690000000.0 5774600000.0 0.0 2.272 3.0 11.99 8.659 6636800000.0 3849700000.0 -1.87 -99.0 -99.0 -99.0 -99.0 478 goodss-15-G141_00478 2.10962
goodss 481 3 1 0 2.5603 2.49 2.514 2.613 2.64 16.599 8.04 8.5591 73762000000.0 35693000000.0 1.0 2.56 3.0 9.456 9.459 37439000000.0 23795000000.0 -1.69 -99.0 -99.0 -99.0 -99.0 481 00000 -1.0
goodss 483 2 1 1 1.0959 1.0323 1.0798 1.1003 1.1059 5.3233 1.0868 4.2366 9970300000.0 17667000000.0 1.0 1.096 2.0 11.98 15.25 18922000000.0 11778000000.0 -1.78 -99.0 -99.0 -99.0 -99.0 483 goodss-15-G141_00483 1.09594
goodss 485 3 1 0 0.256 0.214 0.234 0.279 0.288 0.017629 -99.0 0.017629 -99.0 73515000.0 2.0 0.256 3.0 -4.069 8.825 71961000.0 49010000.0 -1.17 -99.0 -99.0 -99.0 -99.0 485 goodss-15-G141_00485 0.24732
goodss 490 3 1 0 0.6774 0.653 0.658 0.698 0.702 1.3352 0.62357 0.71159 5720900000.0 2967400000.0 0.0 0.6774 3.0 23.25 7.618 1824200000.0 1978300000.0 -1.16 -99.0 -99.0 -99.0 -99.0 490 00000 -1.0
goodss 491 3 1 0 0.5327 0.456 0.499 0.57 0.604 0.25712 0.12078 0.13634 1108100000.0 568560000.0 1.0 0.5327 3.0 7.526 11.16 548530000.0 379040000.0 -1.65 -99.0 -99.0 -99.0 -99.0 491 00000 -1.0
goodss 497 3 1 0 1.1454 0.999 1.045 1.243 1.514 0.0055317 -99.0 0.0055317 -99.0 23068000.0 2.0 1.145 3.0 -13.16 9.869 6159800.0 15379000.0 0.16 -99.0 -99.0 -99.0 -99.0 497 00000 -1.0
goodss 500 3 1 0 1.1041 1.015 1.04 1.174 1.244 0.32179 -99.0 0.32179 -99.0 1341900000.0 2.0 1.104 3.0 -2.176 9.674 1592400000.0 894600000.0 -1.94 -99.0 -99.0 -99.0 -99.0 500 00000 -1.0
goodss 503 3 1 0 2.1199 1.978 2.052 2.184 2.234 10.223 6.5696 3.6535 60272000000.0 15235000000.0 0.0 2.12 3.0 16.64 10.25 13336000000.0 10157000000.0 -1.4 -99.0 -99.0 -99.0 -99.0 503 goodss-15-G141_00503 2.09875
goodss 507 2 1 1 1.2671 1.2641 1.2653 1.2678 1.2689 4.8179 1.7428 3.0751 15989000000.0 12823000000.0 0.0 1.267 2.0 10.46 8.107 14147000000.0 8549000000.0 -1.79 10.38 0.62 550.15 41.94 507 goodss-15-G141_00507 1.2671
goodss 509 3 1 0 0.675 0.455 0.619 0.736 0.776 0.39328 0.33103 0.062249 3037000000.0 259590000.0 0.0 0.675 3.0 12.43 9.413 259710000.0 173060000.0 -1.72 1.69 0.92 581.36 599.91 509 goodss-15-G141_00509 0.87855
goodss 511 3 1 0 0.3511 0.317 0.33 0.373 0.381 1.7901 1.2922 0.49787 11855000000.0 2076200000.0 0.0 0.3511 3.0 250.6 10.95 2160000000.0 1384100000.0 -1.8 -99.0 -99.0 -99.0 -99.0 511 00000 -1.0
goodss 513 3 1 0 2.5119 2.293 2.433 2.585 2.625 33.552 29.107 4.4454 267030000000.0 18538000000.0 0.0 2.512 3.0 38.5 8.659 15474000000.0 12359000000.0 -1.3 -99.0 -99.0 -99.0 -99.0 513 00000 -1.0
goodss 521 3 1 0 2.8578 2.756 2.792 2.923 2.98 5.9198 -99.0 5.9198 -99.0 24687000000.0 2.0 2.858 3.0 -8.745 11.62 26414000000.0 16458000000.0 -1.56 -99.0 -99.0 -99.0 -99.0 521 00000 -1.0
goodss 522 2 1 1 1.1297 1.1173 1.1237 1.1387 1.1645 3.4242 1.2304 2.1938 11288000000.0 9148400000.0 0.0 1.13 2.0 12.15 7.03 10216000000.0 6099000000.0 -1.87 -99.0 -99.0 -99.0 -99.0 522 goodss-16-G141_00522 1.12974
goodss 524 3 1 0 3.8057 3.657 3.723 3.887 3.933 18.266 -99.0 18.266 -99.0 76173000000.0 2.0 3.806 3.0 -17.85 16.87 54701000000.0 50782000000.0 -1.04 -99.0 -99.0 -99.0 -99.0 524 00000 -1.0
goodss 525 3 1 0 0.2923 0.124 0.223 0.307 0.318 0.003504 -99.0 0.003504 -99.0 14612000.0 2.0 0.2923 3.0 -3.45 10.55 18087000.0 9741300.0 -1.96 -99.0 -99.0 -99.0 -99.0 525 00000 -1.0
goodss 526 1 1 0 1.9303 -1.0 -1.0 -1.0 -1.0 93.977 83.267 10.71 763910000000.0 44662000000.0 0.0 1.93 1.0 278.0 36.49 28724000000.0 29775000000.0 -0.72 -99.0 -99.0 -99.0 -99.0 526 goodss-15-G141_00526 1.66712
goodss 528 3 1 0 0.0401 0.011 0.019 0.061 0.075 0.00052885 6.4058e-05 0.00046479 587690.0 1938200.0 1.0 0.0401 3.0 2.029 8.484 120760.0 1292200.0 1.77 -99.0 -99.0 -99.0 -99.0 528 goodss-15-G141_00528 0.42547
goodss 530 3 1 0 2.733 2.664 2.681 2.784 2.809 16.234 10.614 5.6199 97373000000.0 23436000000.0 1.0 2.733 3.0 8.16 17.86 18931000000.0 15624000000.0 -1.17 -99.0 -99.0 -99.0 -99.0 530 goodss-15-G141_00530 2.72848
goodss 532 3 1 0 1.2466 1.145 1.182 1.343 1.393 0.84303 -99.0 0.84303 -99.0 3515600000.0 2.0 1.247 3.0 -11.55 7.83 4235400000.0 2343700000.0 -1.96 1.83 0.77 3344.84 38607.48 532 goodss-15-G141_00532 1.4242
goodss 533 2 1 1 0.9175 0.8478 0.8745 0.9453 0.9793 0.76766 -99.0 0.76766 -99.0 3201300000.0 2.0 0.9175 2.0 -11.52 7.45 3684500000.0 2134200000.0 -1.9 -1.77 1.39 -74.86 58.14 533 goodss-15-G141_00533 0.87573
goodss 534 1 1 1 1.136 -1.0 -1.0 -1.0 -1.0 3.9595 1.6678 2.2917 15301000000.0 9556800000.0 0.0 1.136 1.0 16.16 8.636 8649700000.0 6371200000.0 -1.55 4.89 0.95 109.6 21.77 534 goodss-15-G141_00534 1.13507
